timeFrame,upper_belt
180.0,-0.32248
180.04,-0.30364
180.08,-0.30818
180.12,-0.3122
180.16,-0.30194
180.2,-0.29337
180.24,-0.28903
180.28,-0.28838
180.32,-0.2929
180.36,-0.2884
180.4,-0.27951
180.44,-0.27496
180.48,-0.27006
180.52,-0.27087
180.56,-0.26927
180.6,-0.26367
180.64,-0.25766
180.68,-0.25234
180.72,-0.24785
180.76,-0.24781
180.8,-0.25723
180.84,-0.26942
180.88,-0.28028
180.92,-0.28195
180.96,-0.28162
181.0,-0.27323
181.04,-0.26402
181.08,-0.26248
181.12,-0.25473
181.16,-0.25044
181.2,-0.24148
181.24,-0.24726
181.28,-0.26178
181.32,-0.25978
181.36,-0.25606
181.4,-0.24664
181.44,-0.24159
181.48,-0.23933
181.52,-0.24086
181.56,-0.24296
181.6,-0.24143
181.64,-0.24391
181.68,-0.24307
181.72,-0.24271
181.76,-0.23633
181.8,-0.22862
181.84,-0.22342
181.88,-0.2215
181.92,-0.22057
181.96,-0.22282
182.0,-0.22641
182.04,-0.23973
182.08,-0.26416
182.12,-0.25402
182.16,-0.22957
182.2,-0.18026
182.24,-0.12179
182.28,-0.06384
182.32,0.02741
182.36,0.07959
182.4,0.13533
182.44,0.19214
182.48,0.21407
182.52,0.23509
182.56,0.21664
182.6,0.21481
182.64,0.23445
182.68,0.24191
182.72,0.25247
182.76,0.24862
182.8,0.24675
182.84,0.24642
182.88,0.2571
182.92,0.27375
182.96,0.27333
183.0,0.2713
183.04,0.26585
183.08,0.26392
183.12,0.26641
183.16,0.25833
183.2,0.25238
183.24,0.24625
183.28,0.23349
183.32,0.22653
183.36,0.22314
183.4,0.22386
183.44,0.21964
183.48,0.20999
183.52,0.20782
183.56,0.20649
183.6,0.20791
183.64,0.20563
183.68,0.20541
183.72,0.21185
183.76,0.2087
183.8,0.20164
183.84,0.19693
183.88,0.19332
183.92,0.18808
183.96,0.18196
184.0,0.17194
184.04,0.16418
184.08,0.15547
184.12,0.13923
184.16,0.13537
184.2,0.12367
184.24,0.10622
184.28,0.10513
184.32,0.09608
184.36,0.08295
184.4,0.07429
184.44,0.05644
184.48,0.03045
184.52,0.01822
184.56,0.01619
184.6,0.00343
184.64,-0.01264
184.68,-0.02792
184.72,-0.03708
184.76,-0.0414
184.8,-0.05608
184.84,-0.07251
184.88,-0.07581
184.92,-0.08115
184.96,-0.08509
185.0,-0.08925
185.04,-0.1024
185.08,-0.10246
185.12,-0.11251
185.16,-0.12781
185.2,-0.13175
185.24,-0.12979
185.28,-0.13689
185.32,-0.16015
185.36,-0.15349
185.4,-0.1413
185.44,-0.13988
185.48,-0.13821
185.52,-0.13461
185.56,-0.13958
185.6,-0.15616
185.64,-0.14811
185.68,-0.15231
185.72,-0.15773
185.76,-0.14721
185.8,-0.13879
185.84,-0.13363
185.88,-0.13479
185.92,-0.13753
185.96,-0.16147
186.0,-0.15571
186.04,-0.13867
186.08,-0.14701
186.12,-0.13956
186.16,-0.13425
186.2,-0.12956
186.24,-0.13418
186.28,-0.15264
186.32,-0.18193
186.36,-0.22717
186.4,-0.24086
186.44,-0.21798
186.48,-0.17253
186.52,-0.09091
186.56,-0.00885
186.6,0.05252
186.64,0.12198
186.68,0.17078
186.72,0.18993
186.76,0.19939
186.8,0.18592
186.84,0.18098
186.88,0.18072
186.92,0.17146
186.96,0.16585
187.0,0.1585
187.04,0.16196
187.08,0.16784
187.12,0.16975
187.16,0.16895
187.2,0.16272
187.24,0.15384
187.28,0.15624
187.32,0.1638
187.36,0.15912
187.4,0.1552
187.44,0.1463
187.48,0.14572
187.52,0.14958
187.56,0.12941
187.6,0.10241
187.64,0.09098
187.68,0.08966
187.72,0.08651
187.76,0.08803
187.8,0.08905
187.84,0.08429
187.88,0.07765
187.92,0.07669
187.96,0.08767
188.0,0.0922
188.04,0.07147
188.08,0.04739
188.12,0.04038
188.16,0.03417
188.2,0.02897
188.24,0.02657
188.28,0.02246
188.32,0.0196
188.36,0.01486
188.4,0.0141
188.44,0.02237
188.48,0.01548
188.52,-0.00143
188.56,-0.01987
188.6,-0.04517
188.64,-0.04557
188.68,-0.05191
188.72,-0.07026
188.76,-0.06569
188.8,-0.06005
188.84,-0.0623
188.88,-0.05994
188.92,-0.05183
188.96,-0.04745
189.0,-0.04363
189.04,-0.05059
189.08,-0.05909
189.12,-0.07843
189.16,-0.10301
189.2,-0.12303
189.24,-0.17495
189.28,-0.20993
189.32,-0.23141
189.36,-0.26662
189.4,-0.275
189.44,-0.24635
189.48,-0.20039
189.52,-0.16038
189.56,-0.1317
189.6,-0.1247
189.64,-0.1243
189.68,-0.12482
189.72,-0.1271
189.76,-0.13008
189.8,-0.13382
189.84,-0.14618
189.88,-0.18831
189.92,-0.23224
189.96,-0.28401
190.0,-0.33249
190.04,-0.34705
190.08,-0.34038
190.12,-0.3115
190.16,-0.26621
190.2,-0.19919
190.24,-0.14811
190.28,-0.11721
190.32,-0.03437
190.36,0.04812
190.4,0.09295
190.44,0.14999
190.48,0.17148
190.52,0.15936
190.56,0.17391
190.6,0.19136
190.64,0.19627
190.68,0.1919
190.72,0.17849
190.76,0.17258
190.8,0.17633
190.84,0.16892
190.88,0.1633
190.92,0.16345
190.96,0.16076
191.0,0.15971
191.04,0.15021
191.08,0.16021
191.12,0.16364
191.16,0.1582
191.2,0.17564
191.24,0.18196
191.28,0.1838
191.32,0.18116
191.36,0.18443
191.4,0.19293
191.44,0.18401
191.48,0.17225
191.52,0.17044
191.56,0.17385
191.6,0.17095
191.64,0.16832
191.68,0.16381
191.72,0.15675
191.76,0.14237
191.8,0.13954
191.84,0.15171
191.88,0.15265
191.92,0.15728
191.96,0.16157
192.0,0.16287
192.04,0.15972
192.08,0.146
192.12,0.13657
192.16,0.13305
192.2,0.12903
192.24,0.13211
192.28,0.13004
192.32,0.11063
192.36,0.09656
192.4,0.08451
192.44,0.08355
192.48,0.08686
192.52,0.08278
192.56,0.08462
192.6,0.08168
192.64,0.09121
192.68,0.09923
192.72,0.09915
192.76,0.07504
192.8,0.01374
192.84,-0.02711
192.88,-0.05873
192.92,-0.07738
192.96,-0.08804
193.0,-0.10422
193.04,-0.10734
193.08,-0.12242
193.12,-0.12224
193.16,-0.11978
193.2,-0.13124
193.24,-0.13726
193.28,-0.15642
193.32,-0.17683
193.36,-0.18933
193.4,-0.19835
193.44,-0.21322
193.48,-0.2203
193.52,-0.22653
193.56,-0.2489
193.6,-0.2681
193.64,-0.28962
193.68,-0.30513
193.72,-0.30869
193.76,-0.29757
193.8,-0.27039
193.84,-0.25375
193.88,-0.24818
193.92,-0.24904
193.96,-0.2531
194.0,-0.2527
194.04,-0.25214
194.08,-0.25233
194.12,-0.25309
194.16,-0.24929
194.2,-0.24314
194.24,-0.23781
194.28,-0.23305
194.32,-0.22875
194.36,-0.22489
194.4,-0.22417
194.44,-0.21863
194.48,-0.21588
194.52,-0.21653
194.56,-0.21295
194.6,-0.23797
194.64,-0.29511
194.68,-0.29289
194.72,-0.25588
194.76,-0.22547
194.8,-0.16633
194.84,-0.12251
194.88,-0.00608
194.92,0.09858
194.96,0.11818
195.0,0.11684
195.04,0.08821
195.08,0.22027
195.12,0.30959
195.16,0.29912
195.2,0.36565
195.24,0.35574
195.28,0.34626
195.32,0.34295
195.36,0.32916
195.4,0.32384
195.44,0.34758
195.48,0.43724
195.52,0.46816
195.56,0.46404
195.6,0.45471
195.64,0.43712
195.68,0.43233
195.72,0.44877
195.76,0.46162
195.8,0.45196
195.84,0.45468
195.88,0.44816
195.92,0.44522
195.96,0.44185
196.0,0.42974
196.04,0.42496
196.08,0.41633
196.12,0.40653
196.16,0.39317
196.2,0.37998
196.24,0.37302
196.28,0.36065
196.32,0.35176
196.36,0.36422
196.4,0.37267
196.44,0.37113
196.48,0.37599
196.52,0.36782
196.56,0.33584
196.6,0.31008
196.64,0.29606
196.68,0.28489
196.72,0.27777
196.76,0.26633
196.8,0.25705
196.84,0.25401
196.88,0.24989
196.92,0.23381
196.96,0.23033
197.0,0.24218
197.04,0.24482
197.08,0.24764
197.12,0.24629
197.16,0.23904
197.2,0.22513
197.24,0.20713
197.28,0.19275
197.32,0.18305
197.36,0.1738
197.4,0.16626
197.44,0.16287
197.48,0.15721
197.52,0.14804
197.56,0.13992
197.6,0.14608
197.64,0.14539
197.68,0.14232
197.72,0.14446
197.76,0.13674
197.8,0.14146
197.84,0.14169
197.88,0.12829
197.92,0.12072
197.96,0.11603
198.0,0.11164
198.04,0.10799
198.08,0.10513
198.12,0.10114
198.16,0.08873
198.2,0.07789
198.24,0.08203
198.28,0.08128
198.32,0.07885
198.36,0.07929
198.4,0.07534
198.44,0.07798
198.48,0.08008
198.52,0.07771
198.56,0.07602
198.6,0.07251
198.64,0.06958
198.68,0.06778
198.72,0.06673
198.76,0.06395
198.8,0.05287
198.84,0.04487
198.88,0.03602
198.92,0.02666
198.96,0.00898
199.0,-0.04557
199.04,-0.09528
199.08,-0.12223
199.12,-0.15502
199.16,-0.18141
199.2,-0.18472
199.24,-0.18006
199.28,-0.17654
199.32,-0.16992
199.36,-0.17498
199.4,-0.18469
