timeFrame,upper_belt
60.0,-0.11783
60.04,-0.1181
60.08,-0.11198
60.12,-0.10308
60.16,-0.09271
60.2,-0.08831
60.24,-0.07849
60.28,-0.06578
60.32,-0.06201
60.36,-0.05736
60.4,-0.06141
60.44,-0.07157
60.48,-0.07418
60.52,-0.07871
60.56,-0.0779
60.6,-0.07835
60.64,-0.09086
60.68,-0.09746
60.72,-0.09822
60.76,-0.10223
60.8,-0.10536
60.84,-0.11095
60.88,-0.12026
60.92,-0.12605
60.96,-0.1318
61.0,-0.13898
61.04,-0.14515
61.08,-0.15421
61.12,-0.16673
61.16,-0.17734
61.2,-0.18208
61.24,-0.18311
61.28,-0.18121
61.32,-0.16855
61.36,-0.15178
61.4,-0.1264
61.44,-0.0744
61.48,-0.03597
61.52,-0.02661
61.56,-0.01658
61.6,-0.01459
61.64,-0.027
61.68,-0.05071
61.72,-0.07684
61.76,-0.0955
61.8,-0.10612
61.84,-0.11155
61.88,-0.12722
61.92,-0.13994
61.96,-0.13979
62.0,-0.14342
62.04,-0.14491
62.08,-0.15217
62.12,-0.16928
62.16,-0.1778
62.2,-0.17908
62.24,-0.17381
62.28,-0.16847
62.32,-0.17048
62.36,-0.17327
62.4,-0.17839
62.44,-0.18693
62.48,-0.19169
62.52,-0.19147
62.56,-0.19427
62.6,-0.18975
62.64,-0.17769
62.68,-0.17919
62.72,-0.18732
62.76,-0.19215
62.8,-0.19266
62.84,-0.19093
62.88,-0.18782
62.92,-0.18597
62.96,-0.18897
63.0,-0.17392
63.04,-0.15911
63.08,-0.16582
63.12,-0.1672
63.16,-0.17418
63.2,-0.18827
63.24,-0.19136
63.28,-0.19824
63.32,-0.21181
63.36,-0.21893
63.4,-0.22684
63.44,-0.24038
63.48,-0.24725
63.52,-0.25124
63.56,-0.26078
63.6,-0.27017
63.64,-0.26666
63.68,-0.2469
63.72,-0.21599
63.76,-0.17954
63.8,-0.14119
63.84,-0.10029
63.88,-0.06256
63.92,-0.01764
63.96,0.03738
64.0,0.08875
64.04,0.13552
64.08,0.16616
64.12,0.17412
64.16,0.1768
64.2,0.18718
64.24,0.20576
64.28,0.22187
64.32,0.21907
64.36,0.2022
64.4,0.18485
64.44,0.17334
64.48,0.16548
64.52,0.15427
64.56,0.14389
64.6,0.13401
64.64,0.12101
64.68,0.10783
64.72,0.09066
64.76,0.06768
64.8,0.05316
64.84,0.047
64.88,0.04203
64.92,0.03725
64.96,0.03009
65.0,0.02929
65.04,0.03284
65.08,0.03748
65.12,0.03944
65.16,0.03801
65.2,0.03813
65.24,0.03033
65.28,0.01597
65.32,0.00419
65.36,0.00069
65.4,-0.00147
65.44,-0.00698
65.48,-0.00926
65.52,-0.01286
65.56,-0.01893
65.6,-0.0221
65.64,-0.02027
65.68,-0.0207
65.72,-0.02815
65.76,-0.03483
65.8,-0.04552
65.84,-0.05842
65.88,-0.06022
65.92,-0.06249
65.96,-0.0666
66.0,-0.06397
66.04,-0.05923
66.08,-0.04997
66.12,-0.04278
66.16,-0.03762
66.2,-0.03135
66.24,-0.02969
66.28,-0.02489
66.32,-0.02437
66.36,-0.03093
66.4,-0.03565
66.44,-0.04444
66.48,-0.05108
66.52,-0.05779
66.56,-0.07272
66.6,-0.09236
66.64,-0.10908
66.68,-0.1079
66.72,-0.08858
66.76,-0.06122
66.8,-0.03462
66.84,-0.00836
66.88,0.01845
66.92,0.04054
66.96,0.06085
67.0,0.08292
67.04,0.10313
67.08,0.11649
67.12,0.12607
67.16,0.13528
67.2,0.14401
67.24,0.14699
67.28,0.14837
67.32,0.15341
67.36,0.15271
67.4,0.14343
67.44,0.12586
67.48,0.1034
67.52,0.08506
67.56,0.07569
67.6,0.066
67.64,0.05581
67.68,0.04703
67.72,0.04181
67.76,0.04983
67.8,0.05327
67.84,0.05155
67.88,0.0512
67.92,0.04925
67.96,0.04734
68.0,0.04384
68.04,0.04949
68.08,0.05732
68.12,0.0642
68.16,0.06815
68.2,0.06382
68.24,0.06362
68.28,0.06483
68.32,0.06031
68.36,0.06084
68.4,0.06769
68.44,0.07151
68.48,0.09261
68.52,0.11764
68.56,0.1206
68.6,0.11897
68.64,0.1108
68.68,0.09382
68.72,0.07832
68.76,0.07367
68.8,0.07133
68.84,0.06565
68.88,0.06563
68.92,0.06852
68.96,0.07835
69.0,0.07856
69.04,0.06775
69.08,0.06187
69.12,0.05284
69.16,0.04484
69.2,0.03984
69.24,0.03471
69.28,0.02981
69.32,0.02899
69.36,0.02754
69.4,0.01981
69.44,0.01896
69.48,0.01576
69.52,0.00617
69.56,0.00541
69.6,0.00616
69.64,0.00365
69.68,0.00534
69.72,0.00965
69.76,0.01478
69.8,0.01882
69.84,0.01599
69.88,0.01577
69.92,0.02231
69.96,0.02428
70.0,0.02077
70.04,0.01645
70.08,0.00979
70.12,0.00104
70.16,-0.00039
70.2,0.00177
70.24,-0.00087
70.28,-0.00198
70.32,-0.00368
70.36,-0.00638
