timeFrame,upper_belt
0.0,-0.04343
0.04,-0.0856
0.08,-0.06796
0.12,-0.07253
0.16,-0.06416
0.2,-0.06444
0.24,-0.07174
0.28,-0.06339
0.32,-0.06121
0.36,-0.06652
0.4,-0.05918
0.44,-0.0325
0.48,-0.01609
0.52,-0.00365
0.56,-0.00409
0.6,-0.01227
0.64,-0.01639
0.68,-0.0243
0.72,-0.03209
0.76,-0.03738
0.8,-0.03582
0.84,-0.02739
0.88,-0.03254
0.92,-0.04195
0.96,-0.04873
1.0,-0.08412
1.04,-0.10583
1.08,-0.12145
1.12,-0.10817
1.16,-0.00621
1.2,0.09106
1.24,0.1559
1.28,0.21568
1.32,0.26378
1.36,0.32249
1.4,0.38129
1.44,0.43954
1.48,0.48816
1.52,0.50572
1.56,0.52119
1.6,0.52448
1.64,0.58472
1.68,0.68962
1.72,0.70426
1.76,0.70171
1.8,0.71079
1.84,0.71169
1.88,0.72359
1.92,0.72135
1.96,0.71836
2.0,0.70735
2.04,0.69912
2.08,0.69384
2.12,0.67462
2.16,0.66073
2.2,0.65099
2.24,0.63514
2.28,0.61849
2.32,0.60062
2.36,0.58055
2.4,0.56563
2.44,0.55394
2.48,0.54014
2.52,0.51787
2.56,0.4975
2.6,0.48965
2.64,0.48952
2.68,0.48911
2.72,0.48225
2.76,0.47461
2.8,0.46523
2.84,0.45391
2.88,0.44592
2.92,0.43651
2.96,0.42642
3.0,0.42938
3.04,0.42416
3.08,0.4083
3.12,0.40516
3.16,0.40045
3.2,0.4064
3.24,0.41389
3.28,0.41046
3.32,0.40019
3.36,0.38627
3.4,0.37883
3.44,0.35875
3.48,0.36811
3.52,0.38797
3.56,0.35753
3.6,0.31925
3.64,0.29494
3.68,0.27697
3.72,0.26324
3.76,0.25172
3.8,0.24146
3.84,0.23281
3.88,0.22373
3.92,0.2208
3.96,0.2323
4.0,0.24566
4.04,0.24131
4.08,0.22403
4.12,0.2064
4.16,0.19018
4.2,0.18316
4.24,0.16863
4.28,0.16351
