timeFrame,upper_belt
180.0,0.01431
180.04,0.02287
180.08,0.02223
180.12,0.00242
180.16,-0.00478
180.2,-0.00989
180.24,-0.01605
180.28,-0.01454
180.32,-0.00813
180.36,-0.00499
180.4,-0.01002
180.44,-0.01341
180.48,-0.02605
180.52,-0.0312
180.56,-0.02925
180.6,-0.0513
180.64,-0.06661
180.68,-0.06617
180.72,-0.06786
180.76,-0.07359
180.8,-0.08171
180.84,-0.09132
180.88,-0.10271
180.92,-0.10344
180.96,-0.10021
181.0,-0.09441
181.04,-0.08614
181.08,-0.08904
181.12,-0.08812
181.16,-0.08154
181.2,-0.10133
181.24,-0.13992
181.28,-0.15216
181.32,-0.15031
181.36,-0.14152
181.4,-0.13107
181.44,-0.13613
181.48,-0.13139
181.52,-0.15686
181.56,-0.20969
181.6,-0.23958
181.64,-0.2536
181.68,-0.26673
181.72,-0.24933
181.76,-0.23274
181.8,-0.30607
181.84,-0.41212
181.88,-0.52608
181.92,-0.59443
181.96,-0.60347
182.0,-0.61321
182.04,-0.58039
182.08,-0.54663
182.12,-0.53287
182.16,-0.53628
182.2,-0.54384
182.24,-0.54815
182.28,-0.5646
182.32,-0.59342
182.36,-0.60163
182.4,-0.57685
182.44,-0.59125
182.48,-0.58922
182.52,-0.5694
182.56,-0.57644
182.6,-0.59551
182.64,-0.61584
182.68,-0.62238
182.72,-0.62806
182.76,-0.61055
182.8,-0.58984
182.84,-0.57985
182.88,-0.58649
182.92,-0.58343
182.96,-0.55548
183.0,-0.53643
183.04,-0.49718
183.08,-0.46758
183.12,-0.47191
183.16,-0.49228
183.2,-0.5356
183.24,-0.56003
183.28,-0.55426
183.32,-0.54703
183.36,-0.54412
183.4,-0.55201
183.44,-0.5484
183.48,-0.5453
183.52,-0.53591
183.56,-0.51916
183.6,-0.52517
183.64,-0.51253
183.68,-0.51107
183.72,-0.52085
183.76,-0.52261
183.8,-0.54169
183.84,-0.53253
183.88,-0.48238
183.92,-0.41478
183.96,-0.35251
184.0,-0.31628
184.04,-0.31478
184.08,-0.31732
184.12,-0.31142
184.16,-0.32082
184.2,-0.32096
184.24,-0.31134
184.28,-0.31124
184.32,-0.31274
184.36,-0.31622
184.4,-0.31892
184.44,-0.31616
184.48,-0.31216
184.52,-0.31205
184.56,-0.31299
184.6,-0.32301
184.64,-0.3648
184.68,-0.3808
184.72,-0.34335
184.76,-0.30346
184.8,-0.21354
184.84,-0.08141
184.88,0.0257
184.92,0.11658
184.96,0.18942
185.0,0.24232
185.04,0.27853
185.08,0.30343
185.12,0.31186
185.16,0.31379
185.2,0.3253
185.24,0.3377
185.28,0.35682
185.32,0.36724
185.36,0.37218
185.4,0.37039
185.44,0.35581
185.48,0.34872
185.52,0.33503
185.56,0.31097
185.6,0.28915
185.64,0.27949
185.68,0.27481
185.72,0.26914
185.76,0.26307
185.8,0.25274
185.84,0.24987
185.88,0.24423
185.92,0.2331
185.96,0.2276
186.0,0.22116
186.04,0.20886
186.08,0.19544
186.12,0.1816
186.16,0.17393
186.2,0.16964
186.24,0.15346
186.28,0.14088
186.32,0.1374
186.36,0.13234
186.4,0.12941
186.44,0.12819
186.48,0.10623
186.52,0.08727
