timeFrame,upper_belt
60.0,0.13116
60.04,0.1348
60.08,0.16722
60.12,0.19677
60.16,0.24824
60.2,0.22657
60.24,0.17244
60.28,0.21709
60.32,0.27692
60.36,0.27872
60.4,0.28556
60.44,0.29695
60.48,0.28073
60.52,0.25843
60.56,0.24065
60.6,0.23604
60.64,0.22418
60.68,0.20893
60.72,0.21957
60.76,0.21326
60.8,0.18965
60.84,0.16938
60.88,0.13518
60.92,0.08552
60.96,0.06726
61.0,0.09371
61.04,0.10557
61.08,0.12234
61.12,0.14416
61.16,0.13959
61.2,0.13213
61.24,0.1154
61.28,0.11301
61.32,0.13828
61.36,0.15862
61.4,0.18059
61.44,0.20826
61.48,0.22841
61.52,0.23225
61.56,0.25769
61.6,0.30613
61.64,0.30144
61.68,0.30302
61.72,0.32019
61.76,0.29502
61.8,0.30256
61.84,0.34693
61.88,0.40275
61.92,0.43214
61.96,0.43882
62.0,0.43991
62.04,0.41112
62.08,0.41032
62.12,0.4273
62.16,0.44135
62.2,0.44739
62.24,0.42231
62.28,0.37361
62.32,0.36776
62.36,0.3801
62.4,0.35879
62.44,0.37982
62.48,0.41965
62.52,0.46252
62.56,0.46584
62.6,0.4874
62.64,0.55443
62.68,0.54978
62.72,0.5607
62.76,0.55883
62.8,0.53702
62.84,0.54027
62.88,0.50926
62.92,0.49189
62.96,0.47942
63.0,0.47079
63.04,0.49926
63.08,0.52265
63.12,0.54852
63.16,0.56838
63.2,0.56094
63.24,0.5257
63.28,0.46529
63.32,0.41595
63.36,0.37467
63.4,0.39542
63.44,0.40737
63.48,0.39392
63.52,0.4352
63.56,0.4782
63.6,0.55737
63.64,0.53551
63.68,0.42346
63.72,0.34755
63.76,0.26889
63.8,0.21861
63.84,0.17096
63.88,0.17035
63.92,0.21749
63.96,0.28005
64.0,0.3345
64.04,0.34241
64.08,0.31807
64.12,0.32695
64.16,0.40068
64.2,0.41439
64.24,0.40458
64.28,0.41184
64.32,0.41603
64.36,0.46084
64.4,0.46889
64.44,0.45382
64.48,0.50936
64.52,0.57051
64.56,0.6083
64.6,0.66281
64.64,0.651
64.68,0.54472
64.72,0.45784
64.76,0.45513
64.8,0.46089
64.84,0.5088
64.88,0.58877
64.92,0.57825
64.96,0.57687
65.0,0.58839
65.04,0.59232
65.08,0.59371
65.12,0.56506
65.16,0.54647
65.2,0.49069
65.24,0.47051
65.28,0.49417
65.32,0.49803
65.36,0.50617
65.4,0.50587
65.44,0.51088
65.48,0.50916
65.52,0.51228
65.56,0.52502
65.6,0.54109
65.64,0.55834
65.68,0.60717
65.72,0.67733
65.76,0.67813
65.8,0.64958
65.84,0.62709
65.88,0.56854
65.92,0.47381
65.96,0.42578
66.0,0.36514
66.04,0.28774
66.08,0.34314
66.12,0.43148
66.16,0.47931
66.2,0.4507
66.24,0.37422
66.28,0.35325
66.32,0.36213
66.36,0.41953
66.4,0.4634
66.44,0.46245
66.48,0.48842
66.52,0.51798
66.56,0.55608
66.6,0.6045
66.64,0.6019
66.68,0.588
66.72,0.60501
66.76,0.59345
66.8,0.55244
66.84,0.56347
66.88,0.59194
66.92,0.58063
66.96,0.56197
67.0,0.49618
67.04,0.45325
67.08,0.46869
67.12,0.50019
67.16,0.57942
67.2,0.58809
67.24,0.47997
67.28,0.39485
67.32,0.41675
67.36,0.44729
67.4,0.4488
67.44,0.48001
67.48,0.51167
67.52,0.5245
67.56,0.50357
67.6,0.49154
67.64,0.48361
67.68,0.4586
67.72,0.45038
67.76,0.43413
67.8,0.41127
67.84,0.37751
67.88,0.34068
67.92,0.32164
67.96,0.29354
68.0,0.25772
68.04,0.2585
68.08,0.27652
68.12,0.285
68.16,0.28977
68.2,0.28453
68.24,0.31473
68.28,0.35775
68.32,0.40745
68.36,0.45016
68.4,0.42033
68.44,0.37714
68.48,0.32514
68.52,0.27306
68.56,0.26668
68.6,0.29989
68.64,0.32496
68.68,0.2736
68.72,0.24266
68.76,0.25708
68.8,0.23943
68.84,0.26182
68.88,0.3144
68.92,0.32863
68.96,0.32905
69.0,0.33164
69.04,0.31347
69.08,0.26825
69.12,0.25099
69.16,0.23291
69.2,0.21826
69.24,0.23661
69.28,0.22243
69.32,0.22618
69.36,0.23439
69.4,0.21777
69.44,0.19866
69.48,0.15367
69.52,0.12202
69.56,0.07503
69.6,0.03287
69.64,0.05419
69.68,0.10782
69.72,0.14699
69.76,0.16545
69.8,0.20442
69.84,0.23513
69.88,0.27016
69.92,0.32145
69.96,0.35876
70.0,0.39193
70.04,0.39505
70.08,0.40044
70.12,0.4239
70.16,0.42407
70.2,0.42948
70.24,0.43578
70.28,0.44187
70.32,0.46887
70.36,0.4864
70.4,0.50376
70.44,0.50788
70.48,0.50444
70.52,0.50266
70.56,0.50279
70.6,0.50832
70.64,0.49431
70.68,0.51718
70.72,0.49258
70.76,0.42348
70.8,0.36401
70.84,0.2765
70.88,0.25584
70.92,0.26748
70.96,0.30706
71.0,0.34198
71.04,0.30068
71.08,0.27992
71.12,0.29295
71.16,0.19285
71.2,0.05232
71.24,0.05813
71.28,0.08254
71.32,0.13251
71.36,0.22077
71.4,0.26009
71.44,0.24977
71.48,0.14225
71.52,0.03506
71.56,0.00259
71.6,0.05885
71.64,0.15181
71.68,0.21066
71.72,0.23954
71.76,0.19254
71.8,0.08293
71.84,0.00746
71.88,0.02978
71.92,0.12179
71.96,0.21054
72.0,0.24694
72.04,0.23887
72.08,0.16076
72.12,0.1193
72.16,0.19593
72.2,0.27472
72.24,0.36883
72.28,0.4081
72.32,0.36406
72.36,0.32971
72.4,0.34867
72.44,0.40985
72.48,0.38892
72.52,0.34618
72.56,0.33324
72.6,0.33696
72.64,0.37692
72.68,0.39742
72.72,0.4253
72.76,0.46857
72.8,0.55858
72.84,0.67034
72.88,0.67629
72.92,0.61991
72.96,0.6121
73.0,0.63937
73.04,0.64269
73.08,0.64588
73.12,0.62537
73.16,0.58514
73.2,0.57182
73.24,0.55844
73.28,0.56111
73.32,0.56814
73.36,0.58391
73.4,0.60341
73.44,0.62605
73.48,0.65896
73.52,0.67219
73.56,0.6866
73.6,0.67447
73.64,0.66435
73.68,0.67262
73.72,0.69449
73.76,0.70563
73.8,0.66556
73.84,0.66443
73.88,0.66983
73.92,0.66023
73.96,0.67164
74.0,0.68563
74.04,0.70093
74.08,0.68727
74.12,0.67988
74.16,0.66463
74.2,0.61907
74.24,0.59441
74.28,0.57368
74.32,0.56897
74.36,0.55841
74.4,0.52928
74.44,0.55258
74.48,0.59179
74.52,0.66026
74.56,0.70201
74.6,0.64689
74.64,0.63827
74.68,0.66011
74.72,0.68089
74.76,0.6945
74.8,0.67196
74.84,0.65269
74.88,0.61896
74.92,0.61416
74.96,0.59978
75.0,0.57518
75.04,0.58272
75.08,0.61253
75.12,0.68828
75.16,0.74785
75.2,0.77361
75.24,0.72403
75.28,0.68557
75.32,0.67758
75.36,0.61114
75.4,0.60976
75.44,0.62791
75.48,0.64278
75.52,0.66779
75.56,0.67439
75.6,0.69909
75.64,0.71929
75.68,0.74854
75.72,0.75235
75.76,0.74325
75.8,0.72893
75.84,0.713
75.88,0.7114
75.92,0.67548
75.96,0.6493
76.0,0.63205
76.04,0.61778
76.08,0.61476
76.12,0.60579
76.16,0.5937
76.2,0.55591
76.24,0.53313
76.28,0.52284
76.32,0.50548
76.36,0.47864
76.4,0.42062
76.44,0.39674
76.48,0.38972
76.52,0.35825
76.56,0.34026
76.6,0.32492
76.64,0.30974
76.68,0.32123
76.72,0.32928
76.76,0.34598
76.8,0.39934
76.84,0.42734
76.88,0.49483
76.92,0.55968
76.96,0.55269
77.0,0.55915
77.04,0.54337
77.08,0.55619
