timeFrame,upper_belt
180.0,-0.34548
180.04,-0.32517
180.08,-0.31495
180.12,-0.32818
180.16,-0.34847
180.2,-0.36585
180.24,-0.36133
180.28,-0.34246
180.32,-0.34827
180.36,-0.35875
180.4,-0.36478
180.44,-0.37142
180.48,-0.37514
180.52,-0.38741
180.56,-0.39894
180.6,-0.40494
180.64,-0.40441
180.68,-0.39244
180.72,-0.3829
180.76,-0.37831
180.8,-0.36749
180.84,-0.36463
180.88,-0.37135
180.92,-0.37442
180.96,-0.37768
181.0,-0.37657
181.04,-0.37184
181.08,-0.37133
181.12,-0.37007
181.16,-0.36046
181.2,-0.3525
181.24,-0.34737
181.28,-0.32692
181.32,-0.30393
181.36,-0.28634
181.4,-0.26899
181.44,-0.2658
181.48,-0.27197
181.52,-0.27527
181.56,-0.27297
181.6,-0.26568
181.64,-0.25447
181.68,-0.24733
181.72,-0.24202
181.76,-0.23756
181.8,-0.25024
181.84,-0.26025
181.88,-0.27248
181.92,-0.29667
181.96,-0.31468
182.0,-0.32854
182.04,-0.33448
182.08,-0.33473
182.12,-0.30835
182.16,-0.24548
182.2,-0.18452
182.24,-0.12219
182.28,-0.02462
182.32,0.0827
182.36,0.18644
182.4,0.24793
182.44,0.26928
182.48,0.32762
182.52,0.36975
182.56,0.45224
182.6,0.55617
182.64,0.56785
182.68,0.59294
182.72,0.64471
182.76,0.68955
182.8,0.70701
182.84,0.68771
182.88,0.6346
182.92,0.55723
182.96,0.51002
183.0,0.46445
183.04,0.43259
183.08,0.41871
183.12,0.39219
183.16,0.3667
183.2,0.35072
183.24,0.34398
183.28,0.33748
183.32,0.33382
183.36,0.33994
183.4,0.33909
183.44,0.32335
183.48,0.31856
183.52,0.28458
183.56,0.21161
183.6,0.14395
183.64,0.07856
183.68,0.0275
183.72,0.02796
183.76,0.07839
183.8,0.12916
183.84,0.17425
183.88,0.21533
183.92,0.26153
183.96,0.28652
184.0,0.25998
184.04,0.23451
184.08,0.20882
184.12,0.19226
184.16,0.18704
184.2,0.16796
184.24,0.1565
184.28,0.14123
184.32,0.12038
184.36,0.10116
184.4,0.08176
184.44,0.0762
184.48,0.08706
184.52,0.09341
184.56,0.08598
184.6,0.08219
184.64,0.07261
184.68,0.07754
184.72,0.08817
184.76,0.07427
184.8,0.06584
184.84,0.06502
184.88,0.06761
184.92,0.06548
184.96,0.11731
185.0,0.2177
185.04,0.31589
185.08,0.43275
185.12,0.47359
185.16,0.46573
185.2,0.46955
185.24,0.44035
185.28,0.42706
185.32,0.41981
185.36,0.37861
185.4,0.32637
185.44,0.28202
185.48,0.24203
185.52,0.19615
185.56,0.13831
185.6,0.0774
185.64,0.03358
185.68,0.01412
185.72,0.03304
185.76,0.07183
185.8,0.08604
185.84,0.08161
185.88,0.07063
185.92,0.04659
185.96,0.02174
186.0,0.00697
186.04,-0.00021
186.08,-0.00706
186.12,-0.01107
186.16,-0.01489
186.2,-0.022
186.24,-0.0282
186.28,-0.04236
186.32,-0.05636
186.36,-0.06425
186.4,-0.07081
186.44,-0.07418
186.48,-0.07834
186.52,-0.08419
186.56,-0.08877
186.6,-0.08749
186.64,-0.09719
186.68,-0.13195
186.72,-0.16645
186.76,-0.19403
186.8,-0.22347
186.84,-0.24803
186.88,-0.27178
186.92,-0.28604
186.96,-0.29324
187.0,-0.30409
187.04,-0.30447
187.08,-0.29782
187.12,-0.29008
187.16,-0.28087
187.2,-0.26776
187.24,-0.26066
187.28,-0.26239
187.32,-0.25686
187.36,-0.26133
187.4,-0.27011
187.44,-0.25931
187.48,-0.24027
187.52,-0.22918
187.56,-0.23133
187.6,-0.2447
187.64,-0.26116
187.68,-0.2706
187.72,-0.28094
187.76,-0.30125
187.8,-0.3226
187.84,-0.333
187.88,-0.33828
187.92,-0.34551
187.96,-0.34904
188.0,-0.352
188.04,-0.36246
188.08,-0.38351
188.12,-0.39965
188.16,-0.40261
188.2,-0.40141
188.24,-0.38547
188.28,-0.35828
188.32,-0.34185
188.36,-0.32088
188.4,-0.29964
188.44,-0.28859
188.48,-0.25835
188.52,-0.22811
188.56,-0.20899
188.6,-0.185
188.64,-0.17138
188.68,-0.16832
188.72,-0.16799
188.76,-0.17317
188.8,-0.18382
188.84,-0.19645
188.88,-0.20962
188.92,-0.22268
188.96,-0.23956
189.0,-0.24854
189.04,-0.24289
189.08,-0.24041
189.12,-0.26672
189.16,-0.31497
189.2,-0.34067
189.24,-0.35076
189.28,-0.33831
189.32,-0.29542
189.36,-0.26341
189.4,-0.24417
189.44,-0.23033
189.48,-0.21725
189.52,-0.20662
189.56,-0.20803
189.6,-0.21887
189.64,-0.2277
189.68,-0.22155
189.72,-0.21393
189.76,-0.21968
189.8,-0.22345
189.84,-0.2131
189.88,-0.2048
189.92,-0.19835
189.96,-0.1967
190.0,-0.20338
190.04,-0.19938
190.08,-0.19598
190.12,-0.19522
190.16,-0.19779
190.2,-0.21098
190.24,-0.22045
190.28,-0.22984
190.32,-0.23486
190.36,-0.23727
190.4,-0.24787
190.44,-0.25514
190.48,-0.25819
190.52,-0.25767
190.56,-0.2525
190.6,-0.25157
190.64,-0.25614
190.68,-0.25229
190.72,-0.24554
190.76,-0.2475
190.8,-0.25413
190.84,-0.27154
190.88,-0.28878
190.92,-0.3036
