timeFrame,upper_belt
0.0,-0.0578
0.04,-0.12035
0.08,-0.10429
0.12,-0.1056
0.16,-0.09811
0.2,-0.09282
0.24,-0.09069
0.28,-0.0828
0.32,-0.07435
0.36,-0.05914
0.4,-0.04901
0.44,-0.04016
0.48,-0.03401
0.52,-0.03006
0.56,-0.02338
0.6,-0.0194
0.64,-0.01381
0.68,0.02031
0.72,0.03983
0.76,0.03866
0.8,0.04708
0.84,0.0495
0.88,0.06022
0.92,0.06876
0.96,0.07234
1.0,0.08263
1.04,0.094
1.08,0.09919
1.12,0.10052
1.16,0.10415
1.2,0.10316
1.24,0.10156
1.28,0.09858
1.32,0.09556
1.36,0.09256
1.4,0.08747
1.44,0.08575
1.48,0.0845
1.52,0.08303
1.56,0.08146
1.6,0.07953
1.64,0.08012
1.68,0.08163
1.72,0.0834
1.76,0.08762
1.8,0.09225
1.84,0.09507
1.88,0.09544
1.92,0.09593
1.96,0.09842
2.0,0.0991
2.04,0.09847
2.08,0.09786
2.12,0.09728
2.16,0.09607
2.2,0.09448
2.24,0.09663
2.28,0.0983
2.32,0.10024
2.36,0.10053
2.4,0.08944
2.44,0.07881
2.48,0.07521
2.52,0.07172
2.56,0.06899
2.6,0.06638
2.64,0.06166
2.68,0.0564
2.72,0.05484
2.76,0.05717
2.8,0.05901
2.84,0.05528
2.88,0.04843
2.92,0.04241
2.96,0.03995
3.0,0.04017
3.04,0.03508
3.08,0.02966
3.12,0.0249
3.16,0.02088
3.2,0.02172
3.24,0.01866
3.28,0.01057
3.32,0.00158
3.36,-0.00504
3.4,-0.00991
3.44,-0.01179
3.48,-0.0116
3.52,-0.01778
3.56,-0.02618
3.6,-0.03237
3.64,-0.03616
3.68,-0.03972
3.72,-0.04361
3.76,-0.04813
3.8,-0.05648
3.84,-0.06276
3.88,-0.06475
3.92,-0.0644
3.96,-0.06423
4.0,-0.06531
4.04,-0.06709
4.08,-0.07096
4.12,-0.07263
4.16,-0.07436
4.2,-0.07741
4.24,-0.07954
4.28,-0.0831
4.32,-0.08475
4.36,-0.08488
4.4,-0.08559
4.44,-0.08472
4.48,-0.08136
4.52,-0.07871
4.56,-0.07669
4.6,-0.07366
4.64,-0.07261
4.68,-0.07266
4.72,-0.07406
4.76,-0.07508
4.8,-0.07673
4.84,-0.08178
4.88,-0.08639
4.92,-0.09018
4.96,-0.094
5.0,-0.09758
5.04,-0.10107
5.08,-0.1044
5.12,-0.10569
5.16,-0.10633
5.2,-0.10627
5.24,-0.10566
5.28,-0.10729
5.32,-0.115
5.36,-0.12536
5.4,-0.12519
5.44,-0.12149
5.48,-0.11752
5.52,-0.11336
5.56,-0.11587
5.6,-0.11859
5.64,-0.12013
5.68,-0.11807
5.72,-0.1128
5.76,-0.10811
5.8,-0.1065
5.84,-0.10888
5.88,-0.10986
5.92,-0.10922
5.96,-0.10679
6.0,-0.10311
6.04,-0.10031
6.08,-0.09695
6.12,-0.09629
6.16,-0.09866
6.2,-0.10111
6.24,-0.1117
6.28,-0.12285
6.32,-0.12466
6.36,-0.12456
6.4,-0.12376
6.44,-0.12377
6.48,-0.12322
6.52,-0.12142
6.56,-0.11938
6.6,-0.12013
6.64,-0.12257
6.68,-0.12372
6.72,-0.12644
6.76,-0.12244
6.8,-0.11518
6.84,-0.11071
6.88,-0.10605
6.92,-0.09764
6.96,-0.0855
7.0,-0.07523
7.04,-0.06028
7.08,-0.04794
7.12,-0.04327
7.16,-0.03699
7.2,-0.03275
7.24,-0.03069
7.28,-0.0302
7.32,-0.03077
7.36,-0.02914
7.4,-0.02812
7.44,-0.02778
7.48,-0.02832
7.52,-0.02958
7.56,-0.0288
7.6,-0.02861
7.64,-0.0285
7.68,-0.0284
7.72,-0.02901
7.76,-0.0294
7.8,-0.03258
7.84,-0.03339
7.88,-0.03368
7.92,-0.03637
7.96,-0.03687
8.0,-0.03762
8.04,-0.0358
8.08,-0.03284
8.12,-0.03273
8.16,-0.03295
8.2,-0.03293
8.24,-0.03254
8.28,-0.03306
8.32,-0.03465
8.36,-0.0361
8.4,-0.03694
8.44,-0.03711
