timeFrame,upper_belt
0.0,-0.01871
0.04,-0.03774
0.08,-0.03584
0.12,-0.02901
0.16,-0.02065
0.2,-0.02101
0.24,-0.01761
0.28,-0.02122
0.32,-0.0195
0.36,-0.01301
0.4,-0.01605
0.44,-0.00693
0.48,0.00438
0.52,0.01528
0.56,0.03708
0.6,0.05751
0.64,0.07597
0.68,0.10901
0.72,0.14165
0.76,0.16459
0.8,0.18466
0.84,0.19993
0.88,0.22388
0.92,0.24005
0.96,0.23686
1.0,0.2382
1.04,0.2467
1.08,0.26169
1.12,0.27954
1.16,0.29624
1.2,0.30469
1.24,0.2967
1.28,0.29479
1.32,0.2947
1.36,0.28298
1.4,0.2683
1.44,0.25796
1.48,0.24585
1.52,0.22511
1.56,0.21732
1.6,0.21563
1.64,0.22209
1.68,0.22545
1.72,0.21147
1.76,0.1949
1.8,0.15749
1.84,0.1375
1.88,0.14138
1.92,0.13927
1.96,0.14209
2.0,0.1423
2.04,0.14537
2.08,0.13993
2.12,0.12059
2.16,0.10781
2.2,0.11008
2.24,0.11068
2.28,0.1014
2.32,0.10467
2.36,0.10814
2.4,0.09893
2.44,0.09256
2.48,0.09235
2.52,0.08701
2.56,0.07733
2.6,0.07585
2.64,0.0622
2.68,0.03782
2.72,0.03906
2.76,0.03691
2.8,0.02109
2.84,0.02034
2.88,0.00761
2.92,-0.00509
2.96,0.00262
3.0,0.00206
3.04,-0.01017
3.08,-0.0266
3.12,-0.03574
3.16,-0.04194
3.2,-0.05058
3.24,-0.05713
3.28,-0.07082
3.32,-0.07938
3.36,-0.07944
3.4,-0.0747
3.44,-0.0714
3.48,-0.0757
3.52,-0.0831
3.56,-0.09783
3.6,-0.09775
3.64,-0.09191
3.68,-0.09639
3.72,-0.09762
3.76,-0.09778
3.8,-0.09184
3.84,-0.08633
3.88,-0.07789
3.92,-0.075
3.96,-0.072
4.0,-0.05625
4.04,-0.05549
4.08,-0.0563
4.12,-0.05747
4.16,-0.06069
4.2,-0.06594
4.24,-0.08138
4.28,-0.08321
4.32,-0.08617
4.36,-0.09764
4.4,-0.09848
4.44,-0.09417
4.48,-0.10064
4.52,-0.09398
4.56,-0.0654
4.6,-0.05508
4.64,-0.05304
4.68,-0.05481
4.72,-0.05878
4.76,-0.05528
4.8,-0.07995
4.84,-0.1115
4.88,-0.11271
4.92,-0.11421
4.96,-0.12011
5.0,-0.11888
5.04,-0.12556
5.08,-0.13302
5.12,-0.13255
5.16,-0.12935
5.2,-0.13426
5.24,-0.13463
5.28,-0.11814
5.32,-0.11699
5.36,-0.12708
5.4,-0.1304
5.44,-0.12961
5.48,-0.11705
5.52,-0.10918
5.56,-0.11772
5.6,-0.12059
5.64,-0.11943
5.68,-0.12477
5.72,-0.12306
5.76,-0.12497
5.8,-0.13121
5.84,-0.12334
5.88,-0.11252
5.92,-0.1116
5.96,-0.11417
6.0,-0.11295
6.04,-0.11009
6.08,-0.10289
6.12,-0.10807
6.16,-0.1268
6.2,-0.12678
6.24,-0.1158
6.28,-0.11148
6.32,-0.11183
6.36,-0.11297
6.4,-0.1162
6.44,-0.12048
6.48,-0.11919
6.52,-0.1171
6.56,-0.11335
6.6,-0.11642
6.64,-0.13388
6.68,-0.13472
6.72,-0.11875
6.76,-0.12485
6.8,-0.13764
6.84,-0.13484
6.88,-0.13435
6.92,-0.1401
6.96,-0.14375
7.0,-0.14627
7.04,-0.14361
7.08,-0.12865
7.12,-0.13246
