timeFrame,upper_belt
0.0,0.05022
0.04,0.10581
0.08,0.09413
0.12,0.09898
0.16,0.08654
0.2,0.08235
0.24,0.08347
0.28,0.07686
0.32,0.07658
0.36,0.0717
0.4,0.07206
0.44,0.06934
0.48,0.06877
0.52,0.06898
0.56,0.07227
0.6,0.07438
0.64,0.07323
0.68,0.07311
0.72,0.06963
0.76,0.07129
0.8,0.07546
0.84,0.07904
0.88,0.08408
0.92,0.08949
0.96,0.10073
1.0,0.10934
1.04,0.11203
1.08,0.1268
1.12,0.14346
1.16,0.1537
1.2,0.1694
1.24,0.18763
1.28,0.19945
1.32,0.20958
1.36,0.22297
1.4,0.2377
1.44,0.24893
1.48,0.25627
1.52,0.26665
1.56,0.27241
1.6,0.2786
1.64,0.28237
1.68,0.27995
1.72,0.2764
1.76,0.2716
1.8,0.26785
1.84,0.24499
1.88,0.2178
1.92,0.1918
1.96,0.1552
2.0,0.11633
2.04,0.07212
2.08,0.03032
2.12,-0.01097
2.16,-0.04728
2.2,-0.0833
2.24,-0.12534
2.28,-0.17151
2.32,-0.22262
2.36,-0.2708
2.4,-0.32426
2.44,-0.383
2.48,-0.44507
2.52,-0.4954
2.56,-0.52873
2.6,-0.55069
2.64,-0.57077
2.68,-0.60689
2.72,-0.64217
2.76,-0.66434
2.8,-0.68296
2.84,-0.72103
2.88,-0.76905
2.92,-0.82509
2.96,-0.88534
3.0,-0.92885
3.04,-0.95195
3.08,-0.93507
3.12,-0.9156
3.16,-0.87428
3.2,-0.79459
3.24,-0.73262
3.28,-0.68835
3.32,-0.62137
3.36,-0.47003
3.4,-0.30956
3.44,-0.19841
3.48,-0.1025
3.52,-0.04585
3.56,-0.00369
3.6,0.04614
3.64,0.09518
3.68,0.11473
3.72,0.10202
3.76,0.09949
3.8,0.09448
3.84,0.08391
3.88,0.07523
3.92,0.06132
3.96,0.05549
4.0,0.04467
4.04,0.02904
4.08,0.02718
4.12,0.00786
4.16,-0.01612
4.2,-0.02155
4.24,-0.0357
4.28,-0.04911
4.32,-0.05898
4.36,-0.07167
4.4,-0.08482
4.44,-0.09136
4.48,-0.08706
4.52,-0.0869
4.56,-0.08137
4.6,-0.07179
4.64,-0.06691
4.68,-0.06864
4.72,-0.06878
4.76,-0.06311
4.8,-0.07282
4.84,-0.07991
4.88,-0.07623
4.92,-0.08099
4.96,-0.08822
5.0,-0.09366
5.04,-0.10384
5.08,-0.10745
5.12,-0.10156
5.16,-0.09594
5.2,-0.0865
5.24,-0.07723
5.28,-0.06906
5.32,-0.06745
5.36,-0.06147
5.4,-0.05579
5.44,-0.05563
5.48,-0.0411
5.52,-0.03881
5.56,-0.05034
5.6,-0.06111
5.64,-0.08297
5.68,-0.11593
5.72,-0.1387
5.76,-0.14943
5.8,-0.15727
5.84,-0.16333
5.88,-0.16414
5.92,-0.15905
5.96,-0.18216
6.0,-0.19506
6.04,-0.19806
6.08,-0.21845
6.12,-0.21052
6.16,-0.21196
6.2,-0.22281
6.24,-0.22455
6.28,-0.24178
6.32,-0.25105
6.36,-0.24879
6.4,-0.248
6.44,-0.24583
6.48,-0.23858
6.52,-0.23879
6.56,-0.24026
6.6,-0.22562
6.64,-0.2151
6.68,-0.21284
6.72,-0.20475
6.76,-0.2089
6.8,-0.23218
6.84,-0.25176
6.88,-0.27002
6.92,-0.29266
6.96,-0.30264
7.0,-0.30044
7.04,-0.29624
7.08,-0.29483
7.12,-0.30461
7.16,-0.30508
7.2,-0.29561
7.24,-0.30088
7.28,-0.3068
7.32,-0.32042
7.36,-0.33455
7.4,-0.33646
7.44,-0.34277
7.48,-0.34622
7.52,-0.3449
7.56,-0.34407
7.6,-0.35043
7.64,-0.34608
7.68,-0.32404
7.72,-0.31044
7.76,-0.30062
7.8,-0.28897
7.84,-0.3058
7.88,-0.32919
7.92,-0.32023
7.96,-0.32285
8.0,-0.33015
8.04,-0.337
8.08,-0.35411
8.12,-0.35325
8.16,-0.35163
8.2,-0.33628
8.24,-0.31813
8.28,-0.31486
8.32,-0.31245
8.36,-0.31059
8.4,-0.30394
8.44,-0.30787
8.48,-0.30616
8.52,-0.30262
8.56,-0.31236
8.6,-0.3157
8.64,-0.31896
8.68,-0.32405
8.72,-0.32406
8.76,-0.3255
8.8,-0.32683
8.84,-0.32348
8.88,-0.33836
8.92,-0.35186
8.96,-0.33578
9.0,-0.32515
9.04,-0.31552
9.08,-0.29588
9.12,-0.2908
9.16,-0.29085
9.2,-0.29325
9.24,-0.30024
9.28,-0.29533
9.32,-0.28818
9.36,-0.2826
9.4,-0.27736
9.44,-0.27028
9.48,-0.26642
9.52,-0.26245
9.56,-0.26885
9.6,-0.30128
9.64,-0.25978
9.68,-0.15401
9.72,-0.04967
9.76,0.0922
9.8,0.21977
9.84,0.31225
9.88,0.38365
9.92,0.42558
9.96,0.45412
10.0,0.46622
10.04,0.48533
10.08,0.51372
10.12,0.52363
10.16,0.51778
10.2,0.51065
10.24,0.50192
10.28,0.49116
10.32,0.48107
10.36,0.46834
10.4,0.45276
10.44,0.43724
10.48,0.4269
10.52,0.41631
10.56,0.40903
10.6,0.40123
10.64,0.39365
10.68,0.38975
10.72,0.37348
10.76,0.36039
10.8,0.35086
10.84,0.33928
10.88,0.32979
10.92,0.31682
10.96,0.30213
11.0,0.28886
11.04,0.28115
11.08,0.2733
11.12,0.2704
11.16,0.26323
11.2,0.25867
11.24,0.25467
11.28,0.23822
11.32,0.22931
11.36,0.22067
11.4,0.2113
11.44,0.19025
11.48,0.17091
11.52,0.16373
11.56,0.1511
11.6,0.13481
11.64,0.10957
11.68,0.09233
11.72,0.0791
11.76,0.07843
11.8,0.07908
11.84,0.06773
11.88,0.07312
11.92,0.07219
11.96,0.06349
12.0,0.05736
12.04,0.04746
12.08,0.03296
12.12,0.02238
12.16,0.02414
12.2,0.02866
12.24,0.03301
12.28,0.03084
12.32,0.0346
12.36,0.03015
12.4,0.01578
12.44,0.01129
12.48,-0.00256
12.52,-0.00993
12.56,-0.01599
12.6,-0.02935
12.64,-0.03861
12.68,-0.04014
12.72,-0.03379
12.76,-0.0346
12.8,-0.02933
12.84,-0.03361
12.88,-0.03481
12.92,-0.04349
12.96,-0.0672
13.0,-0.06357
13.04,-0.08672
13.08,-0.10708
13.12,-0.10565
13.16,-0.12331
13.2,-0.1294
13.24,-0.13648
13.28,-0.1466
13.32,-0.14291
13.36,-0.13306
13.4,-0.12932
13.44,-0.12037
13.48,-0.11632
13.52,-0.12523
13.56,-0.11906
13.6,-0.11524
13.64,-0.12263
13.68,-0.12528
13.72,-0.13575
13.76,-0.16423
13.8,-0.18692
13.84,-0.1966
13.88,-0.19521
13.92,-0.18232
13.96,-0.17251
14.0,-0.16564
14.04,-0.15481
14.08,-0.14994
14.12,-0.15745
14.16,-0.15144
14.2,-0.14306
14.24,-0.147
14.28,-0.14993
14.32,-0.16092
14.36,-0.17289
14.4,-0.17714
14.44,-0.18048
14.48,-0.18725
14.52,-0.19601
14.56,-0.20129
14.6,-0.20358
14.64,-0.2092
14.68,-0.20722
14.72,-0.20711
14.76,-0.21076
14.8,-0.19364
14.84,-0.1901
14.88,-0.19888
14.92,-0.19697
14.96,-0.20433
15.0,-0.21189
15.04,-0.21184
15.08,-0.21365
15.12,-0.21636
15.16,-0.2126
15.2,-0.21123
15.24,-0.20937
15.28,-0.20654
15.32,-0.20225
15.36,-0.1911
15.4,-0.19756
15.44,-0.1932
15.48,-0.17682
15.52,-0.18369
15.56,-0.19183
15.6,-0.20525
15.64,-0.22195
15.68,-0.23646
15.72,-0.2623
15.76,-0.28471
15.8,-0.28786
15.84,-0.27804
15.88,-0.26593
15.92,-0.24727
15.96,-0.23659
16.0,-0.23509
16.04,-0.22188
16.08,-0.22173
16.12,-0.23182
16.16,-0.22314
16.2,-0.22183
16.24,-0.22689
16.28,-0.21874
16.32,-0.21321
16.36,-0.21137
16.4,-0.20811
16.44,-0.20332
16.48,-0.20084
16.52,-0.1961
16.56,-0.19085
16.6,-0.19208
16.64,-0.18427
16.68,-0.18226
16.72,-0.17605
16.76,-0.1696
16.8,-0.19532
16.84,-0.20779
16.88,-0.20669
16.92,-0.20126
16.96,-0.18346
17.0,-0.17756
17.04,-0.17604
17.08,-0.18002
17.12,-0.17616
17.16,-0.16876
17.2,-0.1703
17.24,-0.16732
17.28,-0.16308
17.32,-0.16112
17.36,-0.17245
17.4,-0.17609
17.44,-0.1755
17.48,-0.18157
17.52,-0.17319
17.56,-0.17245
17.6,-0.17597
17.64,-0.17434
17.68,-0.17378
17.72,-0.17128
17.76,-0.16765
17.8,-0.16097
17.84,-0.15811
17.88,-0.15632
17.92,-0.15647
17.96,-0.15313
18.0,-0.15292
18.04,-0.14791
18.08,-0.13642
18.12,-0.13928
18.16,-0.13192
18.2,-0.1276
18.24,-0.12396
18.28,-0.11916
18.32,-0.12108
18.36,-0.11914
18.4,-0.12334
18.44,-0.12184
18.48,-0.15617
18.52,-0.16876
18.56,-0.09867
18.6,-0.01087
18.64,0.11547
18.68,0.26166
18.72,0.37225
18.76,0.4581
18.8,0.52597
18.84,0.56509
18.88,0.57406
18.92,0.58476
18.96,0.60654
19.0,0.61253
19.04,0.60426
19.08,0.59234
19.12,0.58076
19.16,0.56811
19.2,0.53692
19.24,0.51598
19.28,0.51398
19.32,0.49547
19.36,0.47543
19.4,0.46699
19.44,0.45549
19.48,0.4411
19.52,0.42545
19.56,0.40649
19.6,0.39019
19.64,0.37675
19.68,0.36515
19.72,0.35646
19.76,0.34981
19.8,0.33931
19.84,0.32967
19.88,0.32311
19.92,0.30468
19.96,0.29007
20.0,0.28635
20.04,0.27897
20.08,0.26543
20.12,0.25225
20.16,0.24393
20.2,0.23275
20.24,0.22663
20.28,0.22394
20.32,0.21676
20.36,0.19524
20.4,0.16569
20.44,0.16641
20.48,0.1689
20.52,0.15776
20.56,0.15917
20.6,0.15031
20.64,0.14082
20.68,0.13663
20.72,0.12133
20.76,0.11059
20.8,0.10882
20.84,0.10756
20.88,0.10584
20.92,0.10777
20.96,0.1031
21.0,0.10352
21.04,0.0964
21.08,0.06787
21.12,0.06152
21.16,0.05702
21.2,0.0447
21.24,0.03982
21.28,0.02793
21.32,0.02244
21.36,0.02558
21.4,0.02801
21.44,0.0246
21.48,0.02121
21.52,0.01456
21.56,0.01016
21.6,0.00875
21.64,-0.0056
21.68,-0.00838
21.72,-0.011
21.76,-0.03195
21.8,-0.04574
21.84,-0.0463
21.88,-0.04945
21.92,-0.05658
21.96,-0.06127
22.0,-0.07224
22.04,-0.07675
22.08,-0.08582
22.12,-0.1006
22.16,-0.0935
22.2,-0.09182
22.24,-0.09616
22.28,-0.09962
22.32,-0.12109
22.36,-0.13686
22.4,-0.13908
22.44,-0.14129
22.48,-0.13473
22.52,-0.13507
22.56,-0.14603
22.6,-0.14616
22.64,-0.14281
22.68,-0.14294
22.72,-0.14452
22.76,-0.14468
22.8,-0.14805
22.84,-0.14746
22.88,-0.13937
22.92,-0.1351
22.96,-0.13793
23.0,-0.14684
23.04,-0.15346
23.08,-0.15286
23.12,-0.1447
23.16,-0.15821
23.2,-0.17496
23.24,-0.17172
23.28,-0.17478
23.32,-0.17603
23.36,-0.17321
23.4,-0.18128
23.44,-0.2001
23.48,-0.19759
23.52,-0.19284
23.56,-0.20034
23.6,-0.20521
23.64,-0.21973
23.68,-0.23055
23.72,-0.23873
23.76,-0.24733
23.8,-0.26205
23.84,-0.26037
23.88,-0.26247
23.92,-0.26243
23.96,-0.17666
24.0,-0.04615
24.04,0.09148
24.08,0.23122
24.12,0.34294
24.16,0.41196
24.2,0.45031
24.24,0.48878
24.28,0.51705
24.32,0.5373
24.36,0.56316
24.4,0.59389
24.44,0.61378
24.48,0.62001
24.52,0.62167
24.56,0.61991
24.6,0.62059
24.64,0.60563
24.68,0.59022
24.72,0.58673
24.76,0.57337
24.8,0.55895
24.84,0.54603
24.88,0.53074
24.92,0.5152
24.96,0.5012
25.0,0.48946
25.04,0.47566
25.08,0.46603
25.12,0.45666
25.16,0.44985
25.2,0.44782
25.24,0.43717
25.28,0.4327
25.32,0.42841
25.36,0.41771
25.4,0.41146
25.44,0.39137
25.48,0.36669
25.52,0.35043
25.56,0.34024
25.6,0.33482
25.64,0.3319
25.68,0.33116
25.72,0.32129
25.76,0.31403
25.8,0.30797
25.84,0.28709
25.88,0.27573
25.92,0.27537
25.96,0.25853
26.0,0.24568
26.04,0.24006
26.08,0.21877
26.12,0.20774
26.16,0.20576
26.2,0.19835
26.24,0.19293
26.28,0.17953
26.32,0.16855
26.36,0.17968
26.4,0.17448
26.44,0.13907
26.48,0.12668
26.52,0.1182
26.56,0.1026
26.6,0.09996
26.64,0.09221
26.68,0.08303
26.72,0.07201
26.76,0.06675
26.8,0.06345
26.84,0.06048
26.88,0.05509
26.92,0.04463
26.96,0.04141
27.0,0.01901
27.04,0.00409
27.08,0.0131
27.12,0.00735
27.16,-0.0063
27.2,-0.01564
27.24,-0.02797
27.28,-0.04207
27.32,-0.04821
27.36,-0.04925
27.4,-0.05382
27.44,-0.08787
27.48,-0.14582
27.52,-0.16934
27.56,-0.16929
27.6,-0.18878
27.64,-0.19892
27.68,-0.20484
27.72,-0.2202
27.76,-0.21181
27.8,-0.2111
27.84,-0.21686
27.88,-0.21118
27.92,-0.21423
27.96,-0.22029
28.0,-0.23243
28.04,-0.23797
28.08,-0.24766
28.12,-0.25199
28.16,-0.24175
28.2,-0.23688
28.24,-0.21809
28.28,-0.20993
28.32,-0.21043
28.36,-0.19947
28.4,-0.19497
28.44,-0.18886
28.48,-0.18335
28.52,-0.18345
28.56,-0.18249
28.6,-0.17816
28.64,-0.17645
28.68,-0.17821
28.72,-0.1714
28.76,-0.17326
28.8,-0.18504
28.84,-0.17667
28.88,-0.17185
28.92,-0.17567
28.96,-0.1747
29.0,-0.18654
29.04,-0.1944
29.08,-0.19994
29.12,-0.20941
29.16,-0.20733
29.2,-0.20708
29.24,-0.21085
29.28,-0.20102
29.32,-0.19197
29.36,-0.19895
29.4,-0.2197
29.44,-0.23065
29.48,-0.21591
29.52,-0.23351
29.56,-0.24711
29.6,-0.2305
29.64,-0.24242
29.68,-0.24177
29.72,-0.24853
29.76,-0.26938
29.8,-0.26552
29.84,-0.26472
29.88,-0.27453
29.92,-0.28531
29.96,-0.28323
30.0,-0.29204
30.04,-0.29394
30.08,-0.29154
30.12,-0.31364
30.16,-0.28567
30.2,-0.21068
30.24,-0.10974
30.28,0.02723
30.32,0.15588
30.36,0.26724
30.4,0.35406
30.44,0.41829
30.48,0.46756
30.52,0.5199
30.56,0.58023
30.6,0.59555
30.64,0.60446
30.68,0.63408
30.72,0.63827
30.76,0.63201
30.8,0.62273
30.84,0.60589
30.88,0.59035
30.92,0.57771
30.96,0.56788
31.0,0.55723
31.04,0.54784
31.08,0.53542
31.12,0.5233
31.16,0.51838
31.2,0.50852
31.24,0.5013
31.28,0.50014
31.32,0.48692
31.36,0.46981
31.4,0.45289
31.44,0.43917
31.48,0.43276
31.52,0.42455
31.56,0.4175
31.6,0.40555
31.64,0.39544
31.68,0.38963
31.72,0.37895
31.76,0.3753
31.8,0.35679
31.84,0.33421
31.88,0.33034
31.92,0.31937
31.96,0.31384
32.0,0.30697
32.04,0.29339
32.08,0.28547
32.12,0.2787
32.16,0.27138
32.2,0.25654
32.24,0.25391
32.28,0.2385
32.32,0.21633
32.36,0.21859
32.4,0.20798
32.44,0.20042
32.48,0.20358
32.52,0.19596
32.56,0.18647
32.6,0.1695
32.64,0.15118
32.68,0.14778
32.72,0.14703
32.76,0.14394
32.8,0.14384
32.84,0.14559
32.88,0.14381
32.92,0.14366
32.96,0.14263
33.0,0.10933
33.04,0.08914
33.08,0.09546
33.12,0.08634
33.16,0.07514
33.2,0.03438
33.24,-0.00438
33.28,-0.00527
33.32,-0.00656
33.36,-0.00563
33.4,-0.00501
33.44,-0.00034
33.48,-0.00204
33.52,-0.00793
33.56,-0.00781
33.6,-0.03166
33.64,-0.04637
33.68,-0.03795
33.72,-0.04553
33.76,-0.05793
33.8,-0.06462
33.84,-0.08346
33.88,-0.09548
33.92,-0.11132
33.96,-0.13425
34.0,-0.14174
34.04,-0.16448
34.08,-0.18241
34.12,-0.21217
34.16,-0.24315
34.2,-0.26406
34.24,-0.32514
34.28,-0.37567
34.32,-0.43624
34.36,-0.49187
34.4,-0.50081
34.44,-0.5183
34.48,-0.53155
34.52,-0.53678
34.56,-0.5419
34.6,-0.53437
34.64,-0.52315
34.68,-0.51122
34.72,-0.51493
34.76,-0.52386
34.8,-0.51692
34.84,-0.54214
34.88,-0.55416
34.92,-0.51038
34.96,-0.49092
35.0,-0.48591
35.04,-0.47548
35.08,-0.4739
35.12,-0.47186
35.16,-0.46554
35.2,-0.45255
35.24,-0.44054
35.28,-0.43135
35.32,-0.4271
35.36,-0.42377
35.4,-0.42578
35.44,-0.45095
35.48,-0.47964
35.52,-0.49462
35.56,-0.52827
35.6,-0.54412
35.64,-0.50102
35.68,-0.43063
35.72,-0.31994
35.76,-0.18256
35.8,-0.05322
35.84,0.06135
35.88,0.14409
35.92,0.20114
35.96,0.24864
36.0,0.274
36.04,0.2824
36.08,0.30915
36.12,0.33086
36.16,0.33425
36.2,0.33448
36.24,0.32515
36.28,0.31713
36.32,0.30782
36.36,0.29978
36.4,0.29233
36.44,0.28253
36.48,0.27672
36.52,0.27595
36.56,0.28357
36.6,0.28154
36.64,0.27713
36.68,0.27561
36.72,0.26388
36.76,0.25209
36.8,0.23963
36.84,0.22514
36.88,0.21453
36.92,0.20948
36.96,0.20346
37.0,0.19789
37.04,0.19473
37.08,0.18411
37.12,0.17539
37.16,0.1709
37.2,0.165
37.24,0.16581
37.28,0.16552
37.32,0.1598
37.36,0.15396
37.4,0.14234
37.44,0.13306
37.48,0.12991
37.52,0.12693
37.56,0.12426
37.6,0.12151
37.64,0.11974
37.68,0.11635
37.72,0.12056
37.76,0.12037
37.8,0.11015
37.84,0.11106
37.88,0.10507
37.92,0.09734
37.96,0.08239
38.0,0.04918
38.04,0.03937
38.08,0.04062
38.12,0.03611
38.16,0.03781
38.2,0.03143
38.24,0.01594
38.28,0.01664
38.32,0.01531
38.36,-0.00079
38.4,0.00043
38.44,-0.00924
38.48,-0.0296
38.52,-0.04948
38.56,-0.08121
38.6,-0.09849
38.64,-0.10066
38.68,-0.09904
38.72,-0.11939
38.76,-0.14579
38.8,-0.15932
38.84,-0.16402
38.88,-0.17679
38.92,-0.22733
38.96,-0.24521
39.0,-0.26123
39.04,-0.33335
39.08,-0.41219
39.12,-0.49646
39.16,-0.54797
39.2,-0.54909
39.24,-0.52845
39.28,-0.51684
39.32,-0.51654
39.36,-0.49297
39.4,-0.4604
39.44,-0.4278
39.48,-0.40899
39.52,-0.39321
39.56,-0.37557
39.6,-0.37526
39.64,-0.36868
39.68,-0.36094
39.72,-0.35437
39.76,-0.34705
39.8,-0.34305
39.84,-0.33793
39.88,-0.33224
39.92,-0.32075
39.96,-0.31701
40.0,-0.31073
40.04,-0.30166
40.08,-0.30561
40.12,-0.29561
40.16,-0.28614
40.2,-0.28563
40.24,-0.27804
40.28,-0.27741
40.32,-0.274
40.36,-0.27583
40.4,-0.28503
40.44,-0.30904
40.48,-0.34544
40.52,-0.35651
40.56,-0.35466
40.6,-0.34723
40.64,-0.34601
40.68,-0.34028
40.72,-0.33144
40.76,-0.34049
40.8,-0.33597
40.84,-0.33911
40.88,-0.34608
40.92,-0.34172
40.96,-0.34728
41.0,-0.34831
41.04,-0.34351
41.08,-0.33841
41.12,-0.33719
41.16,-0.3332
41.2,-0.32559
41.24,-0.31954
41.28,-0.30763
41.32,-0.30137
41.36,-0.29707
41.4,-0.29813
41.44,-0.31498
41.48,-0.31954
41.52,-0.31241
41.56,-0.31411
41.6,-0.30868
41.64,-0.29249
41.68,-0.28141
41.72,-0.27402
41.76,-0.27234
41.8,-0.27199
41.84,-0.25854
41.88,-0.24597
41.92,-0.23729
41.96,-0.22642
42.0,-0.22309
42.04,-0.21987
42.08,-0.21682
42.12,-0.2115
42.16,-0.20734
42.2,-0.2111
42.24,-0.21018
42.28,-0.22755
42.32,-0.24066
42.36,-0.225
42.4,-0.20657
42.44,-0.14631
42.48,-0.03788
42.52,0.08971
42.56,0.2194
42.6,0.32068
42.64,0.39913
42.68,0.46504
42.72,0.50763
42.76,0.531
42.8,0.54724
42.84,0.54536
42.88,0.55192
42.92,0.57125
42.96,0.56515
43.0,0.54913
43.04,0.53399
43.08,0.52166
43.12,0.50751
43.16,0.49129
43.2,0.48101
43.24,0.46988
43.28,0.45956
43.32,0.44973
43.36,0.44075
43.4,0.42899
43.44,0.42354
43.48,0.41441
43.52,0.39499
43.56,0.38976
43.6,0.38604
43.64,0.37574
43.68,0.36211
43.72,0.34184
43.76,0.32662
43.8,0.31892
43.84,0.31231
43.88,0.30776
43.92,0.3064
43.96,0.30452
44.0,0.29476
44.04,0.28578
44.08,0.28476
44.12,0.27567
44.16,0.26368
44.2,0.25812
44.24,0.24789
44.28,0.23553
44.32,0.23438
44.36,0.22967
44.4,0.22094
44.44,0.21491
44.48,0.1936
44.52,0.18182
44.56,0.18554
44.6,0.18156
44.64,0.17469
44.68,0.17029
44.72,0.16065
44.76,0.14975
44.8,0.15344
44.84,0.15499
44.88,0.15366
44.92,0.15169
44.96,0.13801
45.0,0.12426
45.04,0.11455
45.08,0.11258
45.12,0.11373
45.16,0.11534
45.2,0.1149
45.24,0.10938
45.28,0.11336
45.32,0.11079
45.36,0.10163
45.4,0.10267
45.44,0.0946
45.48,0.07766
45.52,0.05608
45.56,0.03821
45.6,0.03397
45.64,0.03176
45.68,0.03153
45.72,0.02921
45.76,0.02999
45.8,0.03074
45.84,0.02638
45.88,0.03134
45.92,0.02095
45.96,-0.00128
46.0,-0.00294
46.04,-0.00289
46.08,-0.00568
46.12,-0.00778
46.16,-0.01274
46.2,-0.00861
46.24,-0.00552
46.28,-0.00477
46.32,0.00038
46.36,0.00634
46.4,-0.00071
46.44,-0.03261
46.48,-0.06295
46.52,-0.08251
46.56,-0.09515
46.6,-0.09713
46.64,-0.10802
46.68,-0.12544
46.72,-0.14011
46.76,-0.16017
46.8,-0.18134
46.84,-0.21696
46.88,-0.24727
46.92,-0.24786
46.96,-0.2524
47.0,-0.25514
47.04,-0.24075
47.08,-0.229
47.12,-0.25506
47.16,-0.28362
47.2,-0.26962
47.24,-0.26054
47.28,-0.25629
47.32,-0.25284
47.36,-0.25551
47.4,-0.25096
47.44,-0.25803
47.48,-0.27425
47.52,-0.27075
47.56,-0.25869
47.6,-0.2536
47.64,-0.23384
47.68,-0.25136
47.72,-0.29353
47.76,-0.29711
47.8,-0.30612
47.84,-0.31828
47.88,-0.31707
47.92,-0.31302
47.96,-0.30391
48.0,-0.29485
48.04,-0.29294
48.08,-0.29613
48.12,-0.28817
48.16,-0.28377
48.2,-0.27833
48.24,-0.27044
48.28,-0.28005
48.32,-0.28087
48.36,-0.27889
48.4,-0.28473
48.44,-0.28705
48.48,-0.2912
48.52,-0.29336
48.56,-0.29165
48.6,-0.28953
48.64,-0.29316
48.68,-0.27921
48.72,-0.26098
48.76,-0.25236
48.8,-0.23195
48.84,-0.24083
48.88,-0.24844
48.92,-0.22477
48.96,-0.20782
49.0,-0.1941
49.04,-0.19619
49.08,-0.19347
49.12,-0.18811
49.16,-0.19654
49.2,-0.1981
49.24,-0.20375
49.28,-0.19719
49.32,-0.20308
49.36,-0.22752
49.4,-0.23863
49.44,-0.2387
49.48,-0.214
49.52,-0.20373
49.56,-0.20701
49.6,-0.1983
49.64,-0.19404
49.68,-0.19164
49.72,-0.19565
49.76,-0.19379
49.8,-0.18714
49.84,-0.193
49.88,-0.20951
49.92,-0.21283
49.96,-0.21409
50.0,-0.22419
50.04,-0.21432
50.08,-0.21224
50.12,-0.21209
50.16,-0.20455
50.2,-0.20503
50.24,-0.19965
50.28,-0.20198
50.32,-0.20011
50.36,-0.18244
50.4,-0.12633
50.44,-0.03527
50.48,0.06812
50.52,0.18845
50.56,0.28066
50.6,0.36092
50.64,0.43798
50.68,0.49379
50.72,0.54442
50.76,0.57666
50.8,0.60525
50.84,0.6382
50.88,0.67804
50.92,0.71594
50.96,0.74008
51.0,0.76807
51.04,0.80371
51.08,0.8224
51.12,0.80776
51.16,0.7931
51.2,0.78208
51.24,0.7613
51.28,0.73592
51.32,0.70983
51.36,0.68794
51.4,0.66725
51.44,0.6486
51.48,0.63214
51.52,0.61849
51.56,0.60321
51.6,0.59321
51.64,0.58243
51.68,0.56849
51.72,0.5631
51.76,0.55262
51.8,0.53589
51.84,0.51087
51.88,0.485
51.92,0.46823
51.96,0.45775
52.0,0.45119
52.04,0.44169
52.08,0.4304
52.12,0.41737
52.16,0.41135
52.2,0.39492
52.24,0.3723
52.28,0.36663
52.32,0.35546
52.36,0.34152
52.4,0.32893
52.44,0.31824
52.48,0.31322
52.52,0.30832
52.56,0.30398
52.6,0.29945
52.64,0.29394
52.68,0.28646
52.72,0.28619
52.76,0.27266
52.8,0.25173
52.84,0.24414
52.88,0.23338
52.92,0.23297
52.96,0.23451
53.0,0.22
53.04,0.20171
53.08,0.18494
53.12,0.17405
53.16,0.16848
53.2,0.16148
53.24,0.15176
53.28,0.14959
53.32,0.14324
53.36,0.11866
53.4,0.10116
53.44,0.07435
53.48,0.03836
53.52,0.0338
53.56,0.03305
53.6,0.03034
53.64,0.03036
53.68,0.02118
53.72,0.0194
53.76,0.02009
53.8,0.01776
53.84,0.01812
53.88,0.02183
53.92,0.02052
53.96,0.02358
54.0,0.02964
54.04,0.02215
54.08,0.01566
54.12,0.00933
54.16,0.00394
54.2,0.00287
54.24,0.00169
54.28,0.00283
54.32,0.00476
54.36,0.00534
54.4,-0.0159
54.44,-0.07531
54.48,-0.16559
54.52,-0.24064
