timeFrame,upper_belt
0.0,-0.09037
0.04,-0.20078
0.08,-0.19014
0.12,-0.20181
0.16,-0.20017
0.2,-0.2007
0.24,-0.19836
0.28,-0.18448
0.32,-0.18234
0.36,-0.17408
0.4,-0.1713
0.44,-0.16455
0.48,-0.16369
0.52,-0.16126
0.56,-0.15972
0.6,-0.15695
0.64,-0.15284
0.68,-0.15197
0.72,-0.14774
0.76,-0.14666
0.8,-0.14711
0.84,-0.14422
0.88,-0.13187
0.92,-0.12976
0.96,-0.13769
1.0,-0.14062
1.04,-0.14171
1.08,-0.1485
1.12,-0.14585
1.16,-0.13317
1.2,-0.13943
1.24,-0.13709
1.28,-0.12562
1.32,-0.12442
1.36,-0.11358
1.4,-0.10093
1.44,-0.09471
1.48,-0.08546
1.52,-0.07503
1.56,-0.06686
1.6,-0.05747
1.64,-0.05639
1.68,-0.05689
1.72,-0.05129
1.76,-0.04963
1.8,-0.03771
1.84,-0.02506
1.88,-0.01787
1.92,-0.01295
1.96,-0.01309
2.0,0.00284
2.04,0.01715
2.08,0.02566
2.12,0.04034
2.16,0.07353
2.2,0.11481
2.24,0.10348
2.28,0.07549
2.32,0.06843
2.36,0.06531
2.4,0.07578
2.44,0.09024
2.48,0.10387
2.52,0.11199
2.56,0.11244
2.6,0.1049
2.64,0.09235
2.68,0.09045
2.72,0.0934
2.76,0.09315
2.8,0.08931
2.84,0.08393
2.88,0.07597
2.92,0.07367
2.96,0.08095
3.0,0.08403
3.04,0.08946
3.08,0.08812
3.12,0.07373
3.16,0.06596
3.2,0.05387
3.24,0.04021
3.28,0.03851
3.32,0.03855
3.36,0.04398
3.4,0.05559
3.44,0.05833
3.48,0.04832
3.52,0.03983
3.56,0.03958
3.6,0.03584
3.64,0.03018
3.68,0.03947
3.72,0.0458
3.76,0.03829
3.8,0.03146
3.84,0.0227
3.88,0.02488
3.92,0.02505
3.96,0.02776
4.0,0.04322
4.04,0.03633
4.08,0.02733
4.12,0.02416
4.16,0.01819
4.2,0.01748
4.24,0.01726
4.28,0.01132
4.32,0.00082
4.36,0.00032
4.4,-0.00392
4.44,-0.00851
4.48,-0.01293
4.52,-0.01625
4.56,-0.0102
4.6,-0.01136
4.64,-0.01194
4.68,-0.01407
4.72,-0.02094
4.76,-0.0485
4.8,-0.0741
4.84,-0.06283
4.88,-0.05099
4.92,-0.0405
4.96,-0.0241
5.0,-0.00097
5.04,0.0249
5.08,0.04013
5.12,0.0511
5.16,0.05671
5.2,0.05993
5.24,0.05972
5.28,0.05792
5.32,0.05679
5.36,0.0559
5.4,0.05702
5.44,0.05893
5.48,0.06064
5.52,0.05494
5.56,0.05412
5.6,0.05728
5.64,0.0534
5.68,0.05259
5.72,0.05069
5.76,0.0512
5.8,0.05511
5.84,0.05367
5.88,0.0503
5.92,0.04491
5.96,0.03886
6.0,0.03391
6.04,0.03067
6.08,0.02767
6.12,0.03011
6.16,0.03127
6.2,0.02259
6.24,0.01882
6.28,0.01707
6.32,0.01282
6.36,0.013
6.4,0.01703
6.44,0.01847
6.48,0.01374
6.52,0.01056
6.56,0.00978
6.6,0.0024
6.64,-0.00353
6.68,-0.00218
6.72,-0.00398
6.76,-0.00519
6.8,-0.01232
6.84,-0.03087
6.88,-0.04197
6.92,-0.03862
6.96,-0.03059
7.0,-0.01002
7.04,0.01363
7.08,0.00256
7.12,-0.02019
7.16,-0.03048
7.2,-0.03696
7.24,-0.0352
7.28,-0.02963
7.32,-0.02466
7.36,-0.02565
7.4,-0.03156
7.44,-0.03975
7.48,-0.04527
7.52,-0.04461
7.56,-0.04587
7.6,-0.04534
7.64,-0.04536
7.68,-0.05313
7.72,-0.06238
7.76,-0.07115
7.8,-0.07239
7.84,-0.06284
7.88,-0.05552
7.92,-0.04892
7.96,-0.04621
8.0,-0.03924
8.04,-0.01588
8.08,-0.00279
8.12,-0.00738
8.16,-0.0161
8.2,-0.02574
8.24,-0.03516
8.28,-0.04055
8.32,-0.04233
8.36,-0.04245
8.4,-0.03947
8.44,-0.03966
8.48,-0.04396
8.52,-0.0493
8.56,-0.04744
8.6,-0.04203
8.64,-0.0414
8.68,-0.03877
8.72,-0.03696
8.76,-0.03652
8.8,-0.03671
8.84,-0.03896
8.88,-0.0445
8.92,-0.04791
8.96,-0.04854
9.0,-0.05058
9.04,-0.04332
9.08,-0.03437
9.12,-0.03327
9.16,-0.03614
9.2,-0.04504
9.24,-0.06245
9.28,-0.07305
9.32,-0.07049
9.36,-0.06727
9.4,-0.06432
9.44,-0.06665
9.48,-0.06947
9.52,-0.06776
9.56,-0.06696
9.6,-0.07655
9.64,-0.09448
9.68,-0.11802
9.72,-0.14472
9.76,-0.13955
9.8,-0.11428
