timeFrame,upper_belt
0.0,-0.05183
0.04,-0.11043
0.08,-0.10086
0.12,-0.10994
0.16,-0.10933
0.2,-0.10972
0.24,-0.11397
0.28,-0.11402
0.32,-0.11901
0.36,-0.12027
0.4,-0.12593
0.44,-0.13047
0.48,-0.13793
0.52,-0.14367
0.56,-0.14913
0.6,-0.15286
0.64,-0.15358
0.68,-0.15266
0.72,-0.14612
0.76,-0.13783
0.8,-0.12953
0.84,-0.12179
0.88,-0.11195
0.92,-0.10213
0.96,-0.09392
1.0,-0.08804
1.04,-0.08196
1.08,-0.07464
1.12,-0.06585
1.16,-0.05516
1.2,-0.04191
1.24,-0.02308
1.28,-0.00084
1.32,0.02407
1.36,0.05131
1.4,0.08258
1.44,0.11327
1.48,0.14061
1.52,0.16225
1.56,0.17549
1.6,0.18561
1.64,0.19044
1.68,0.18993
1.72,0.18562
1.76,0.18085
1.8,0.17652
1.84,0.17214
1.88,0.16846
1.92,0.16411
1.96,0.16386
2.0,0.16383
2.04,0.16154
2.08,0.15694
2.12,0.15129
2.16,0.14685
2.2,0.14206
2.24,0.138
2.28,0.13117
2.32,0.12669
2.36,0.12478
2.4,0.12267
2.44,0.12022
2.48,0.11689
2.52,0.11604
2.56,0.11362
2.6,0.11188
2.64,0.10881
2.68,0.10458
2.72,0.10231
2.76,0.09961
2.8,0.09518
2.84,0.0886
2.88,0.08532
2.92,0.08191
2.96,0.07918
3.0,0.07739
3.04,0.07461
3.08,0.07392
3.12,0.07162
3.16,0.06867
3.2,0.06555
3.24,0.06302
3.28,0.06034
3.32,0.05699
3.36,0.05404
3.4,0.05062
3.44,0.04929
3.48,0.04829
3.52,0.04672
3.56,0.04415
3.6,0.04205
3.64,0.04133
3.68,0.03882
3.72,0.03531
3.76,0.03239
3.8,0.03048
3.84,0.02411
3.88,0.0158
3.92,0.01067
3.96,0.00594
4.0,0.00399
4.04,0.00181
4.08,0.00307
4.12,0.00665
4.16,0.00419
4.2,0.00423
4.24,0.00517
4.28,0.00396
4.32,0.0035
4.36,0.0019
4.4,-3e-05
4.44,-0.00328
4.48,-0.00718
4.52,-0.0105
4.56,-0.01266
4.6,-0.01441
4.64,-0.01688
4.68,-0.01904
4.72,-0.02024
4.76,-0.02173
4.8,-0.02349
4.84,-0.02522
4.88,-0.02993
4.92,-0.03411
4.96,-0.03583
5.0,-0.03854
5.04,-0.04165
5.08,-0.04488
5.12,-0.04909
5.16,-0.05312
5.2,-0.05597
5.24,-0.05863
5.28,-0.06007
5.32,-0.06099
5.36,-0.0611
5.4,-0.06068
5.44,-0.05988
5.48,-0.05546
5.52,-0.05226
5.56,-0.05195
5.6,-0.0524
5.64,-0.05254
5.68,-0.05227
5.72,-0.05402
5.76,-0.05264
5.8,-0.05098
5.84,-0.05389
5.88,-0.0557
5.92,-0.05601
5.96,-0.05584
6.0,-0.05536
6.04,-0.05463
6.08,-0.05224
6.12,-0.05004
6.16,-0.04984
6.2,-0.05213
6.24,-0.05496
6.28,-0.05603
6.32,-0.05674
6.36,-0.05687
6.4,-0.05729
6.44,-0.05906
6.48,-0.05976
6.52,-0.05865
6.56,-0.0575
6.6,-0.05826
6.64,-0.05869
6.68,-0.0586
6.72,-0.05796
6.76,-0.05613
6.8,-0.05692
6.84,-0.0576
6.88,-0.05715
6.92,-0.05707
6.96,-0.05767
7.0,-0.05783
7.04,-0.05795
7.08,-0.06207
7.12,-0.06375
7.16,-0.06501
7.2,-0.06687
7.24,-0.06543
7.28,-0.06777
7.32,-0.0692
7.36,-0.06875
7.4,-0.06954
7.44,-0.06886
7.48,-0.06892
7.52,-0.06984
7.56,-0.07104
7.6,-0.07176
7.64,-0.07124
7.68,-0.06973
7.72,-0.06987
7.76,-0.07075
7.8,-0.07044
7.84,-0.07096
7.88,-0.06972
7.92,-0.06816
7.96,-0.06818
8.0,-0.06796
8.04,-0.06785
8.08,-0.06623
8.12,-0.06483
8.16,-0.06474
8.2,-0.0648
8.24,-0.0661
8.28,-0.06814
8.32,-0.07038
8.36,-0.06815
8.4,-0.06195
8.44,-0.05648
8.48,-0.04682
8.52,-0.03192
8.56,-0.0159
8.6,0.00352
8.64,0.02844
8.68,0.05237
8.72,0.075
8.76,0.0934
8.8,0.09976
8.84,0.1021
8.88,0.10057
8.92,0.09484
8.96,0.09162
9.0,0.08727
9.04,0.08132
9.08,0.07764
9.12,0.0754
9.16,0.07303
9.2,0.07136
9.24,0.06887
9.28,0.06573
9.32,0.06389
9.36,0.0637
9.4,0.06352
9.44,0.06476
9.48,0.06746
9.52,0.0649
9.56,0.0604
9.6,0.05566
9.64,0.04965
9.68,0.04693
9.72,0.04504
9.76,0.04208
9.8,0.03865
9.84,0.03581
9.88,0.034
9.92,0.03229
9.96,0.03076
10.0,0.02773
